recipe_id,version_id,composition_status,ingredient_count,occurrence_count,source_kcal,calculated_kcal,rounded_match_to_source,servings,servings_source,instructions_status,editable_ingredient_composition
base:recipe:banana-e-latte,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,structured,2,11,171.8,171.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-broccoli,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-broccoli:8f339ab02fbaac9b,structured,6,1,425.2,425.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-carote,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:1293bd4b61952158,structured,6,1,465.1,465.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-carote,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:65761b5bbf817bdd,structured,6,1,431.5,431.54,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-carote,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:b1a32c25c8e098c3,structured,6,1,411.7,411.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-carote,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:d1b595b5e437cfbd,structured,8,1,735.1,735.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-coreana-delicata-con-manzo-riso-e-cavolfiore,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-cavolfiore:57bba950e198a83f,structured,6,1,440.1,440.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-finocchi,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-finocchi:8f162b0b48e8e42c,structured,6,1,533.8,533.81,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-finocchi,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-finocchi:b41adde077b12d94,structured,5,1,484.8,484.77,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-finocchi,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-finocchi:f122945c590a00f2,structured,5,1,482.6,482.57,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-zucca,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucca:4e14a2e31e43d7bb,structured,5,1,483.9,483.91,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-zucca,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucca:6d838eced89712ef,structured,5,1,386.1,386.07,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-zucca,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucca:9f2fd9275b7e293c,structured,7,1,722.1,722.11,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-zucca,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucca:a0603a878bb7abc5,structured,5,1,439.5,439.47,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-greca-delicata-con-pollo-feta-e-zucchine,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-zucchine:15c1162c0403e1d0,structured,5,1,470.4,470.41,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-libanese-delicata-con-pollo-e-carote,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:1bebfe8f0f652905,structured,5,1,447.5,447.51,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-libanese-delicata-con-pollo-e-carote,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:1fc9cf3e2182a3e9,structured,5,2,447.5,447.51,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-libanese-delicata-con-pollo-e-carote,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:aa410de3e2574037,structured,7,1,728.1,728.11,True,1.0,inferred_single_person_meal,missing,True
base:recipe:bowl-libanese-delicata-con-pollo-e-zucchine,base:recipe-version:bowl-libanese-delicata-con-pollo-e-zucchine:a15e5abe7245291d,structured,5,1,411.5,411.51,True,1.0,inferred_single_person_meal,missing,True
base:recipe:branzino-con-polenta-e-finocchi,base:recipe-version:branzino-con-polenta-e-finocchi:d61134f849a13e58,structured,4,1,399.9,399.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:branzino-con-polenta-e-zucca,base:recipe-version:branzino-con-polenta-e-zucca:774ae20421803368,structured,4,1,426.7,426.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:branzino-con-polenta-e-zucchine,base:recipe-version:branzino-con-polenta-e-zucchine:05d43f46b0cd324d,structured,4,1,410.5,410.54,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-coreana-delicata-con-manzo-riso-e-carote,base:recipe-version:brunch-bowl-coreana-delicata-con-manzo-riso-e-carote:423d649b72c9b88e,structured,8,1,608.7,608.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-coreana-delicata-con-manzo-riso-e-cavolfiore,base:recipe-version:brunch-bowl-coreana-delicata-con-manzo-riso-e-cavolfiore:63b56b94717dece6,structured,8,1,558.3,558.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi:520bc40de1b4a1f2,structured,7,1,601.4,601.41,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi:7efcddfacc60ed6d,structured,7,1,590.6,590.61,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-greca-delicata-con-pollo-feta-e-zucca,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-zucca:07916c78b183b2f3,structured,7,1,604.7,604.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-libanese-delicata-con-pollo-e-carote,base:recipe-version:brunch-bowl-libanese-delicata-con-pollo-e-carote:0d98b20f23d7e14c,structured,7,1,546.7,546.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-libanese-delicata-con-pollo-e-cavolfiore,base:recipe-version:brunch-bowl-libanese-delicata-con-pollo-e-cavolfiore:af784d03dc2e7330,structured,7,1,523.9,523.91,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-bowl-libanese-delicata-con-pollo-e-zucchine,base:recipe-version:brunch-bowl-libanese-delicata-con-pollo-e-zucchine:bae3486662495964,structured,7,1,532.3,532.31,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno:51d145e2523448a2,structured,6,1,580.3,580.31,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno:c375035a445652fc,structured,6,1,585.1,585.11,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:brunch-burger-di-tacchino-con-pane-e-zucca-al-forno:f709e3e2d48d318a,structured,6,1,561.6,561.56,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-couscous-marocchino-delicato-con-tacchino-e-fagiolini,base:recipe-version:brunch-couscous-marocchino-delicato-con-tacchino-e-fagiolini:cdc52c441541b852,structured,6,1,551.5,551.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-couscous-marocchino-delicato-con-tacchino-e-finocchi,base:recipe-version:brunch-couscous-marocchino-delicato-con-tacchino-e-finocchi:eebf147165557e2b,structured,6,1,525.9,525.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-couscous-marocchino-delicato-con-tacchino-e-spinaci,base:recipe-version:brunch-couscous-marocchino-delicato-con-tacchino-e-spinaci:2557ab866f22e233,structured,6,1,556.5,556.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,base:recipe-version:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:56dec7c50290a4ca,structured,6,1,645.2,645.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-funghi,base:recipe-version:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:3445c6dd8204e71f,structured,6,1,595.4,595.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane,base:recipe-version:brunch-croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane:fc8810506d8d8fb9,structured,6,1,625.1,625.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-curry-bianco-molto-delicato-di-pollo-e-zucca,base:recipe-version:brunch-curry-bianco-molto-delicato-di-pollo-e-zucca:a62778145c4cb2d2,structured,7,1,578.9,578.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-jacket-potato-con-tonno-primosale-e-radicchio,base:recipe-version:brunch-jacket-potato-con-tonno-primosale-e-radicchio:62050051d69c469b,structured,6,1,557.4,557.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-kofte-di-tacchino-delicati-con-riso-e-bietole,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-bietole:a868797ef77a836a,structured,7,1,515.8,515.78,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-kofte-di-tacchino-delicati-con-riso-e-radicchio,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-radicchio:1d80294769500be2,structured,7,1,522.6,522.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-kofte-di-tacchino-delicati-con-riso-e-spinaci,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-spinaci:6f319aee6505b9e8,structured,7,1,520.6,520.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-noodles-di-riso-con-pollo-e-finocchi,base:recipe-version:brunch-noodles-di-riso-con-pollo-e-finocchi:77a636a09e897fa8,structured,8,1,531.1,531.11,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-noodles-di-riso-con-pollo-e-spinaci,base:recipe-version:brunch-noodles-di-riso-con-pollo-e-spinaci:57996d4ba22fbbda,structured,7,1,496.1,496.11,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-poke-tiepido-con-salmone-e-lattuga,base:recipe-version:brunch-poke-tiepido-con-salmone-e-lattuga:c16219f1237dbc17,structured,8,1,640.7,640.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-polpette-svedesi-leggere-con-finocchi,base:recipe-version:brunch-polpette-svedesi-leggere-con-finocchi:26766f7a5b341cea,structured,8,1,578.6,578.61,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-polpette-svedesi-leggere-con-zucca,base:recipe-version:brunch-polpette-svedesi-leggere-con-zucca:2996ac5a3ebbda26,structured,8,1,569.9,569.91,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-riso-teriyaki-delicato-con-tacchino-e-carciofi,base:recipe-version:brunch-riso-teriyaki-delicato-con-tacchino-e-carciofi:dd1df9125ddfa6b3,structured,7,1,500.7,500.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-salmone-nordico-con-patate-e-bietole,base:recipe-version:brunch-salmone-nordico-con-patate-e-bietole:ccfb3e76efd51dbc,structured,7,1,618.1,618.06,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-salmone-nordico-con-patate-e-cavolfiore,base:recipe-version:brunch-salmone-nordico-con-patate-e-cavolfiore:231333569dcf995f,structured,7,1,610.3,610.26,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-salmone-nordico-con-patate-e-zucca,base:recipe-version:brunch-salmone-nordico-con-patate-e-zucca:6c518a0b9734ea57,structured,7,1,638.2,638.16,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-tortilla-spagnola-leggera-con-zucchine,base:recipe-version:brunch-tortilla-spagnola-leggera-con-zucchine:077a564b9ed6cef4,structured,7,1,623.3,623.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-tortilla-spagnola-leggera-con-zucchine,base:recipe-version:brunch-tortilla-spagnola-leggera-con-zucchine:2c89ad4f9dcd0ba3,structured,7,1,617.3,617.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-wrap-morbido-con-pollo-primosale-e-cavolfiore,base:recipe-version:brunch-wrap-morbido-con-pollo-primosale-e-cavolfiore:2669de684378973b,structured,6,1,626.9,626.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-wrap-morbido-con-pollo-primosale-e-radicchio,base:recipe-version:brunch-wrap-morbido-con-pollo-primosale-e-radicchio:fcdf5e401be48e59,structured,6,1,623.9,623.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:brunch-wrap-morbido-con-pollo-primosale-e-spinaci,base:recipe-version:brunch-wrap-morbido-con-pollo-primosale-e-spinaci:0dd86cb415937e03,structured,6,1,623.9,623.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:budino-di-riso-casalingo-e-frutta,base:recipe-version:budino-di-riso-casalingo-e-frutta:6cc1d24620d4f701,structured,4,3,326.4,326.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:budino-di-riso-casalingo-e-frutta,base:recipe-version:budino-di-riso-casalingo-e-frutta:98e1bee3bc26258f,structured,4,1,332.9,332.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:0211b9e298cc00bb,structured,5,1,476.6,476.57,True,1.0,inferred_single_person_meal,missing,True
base:recipe:burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:0afda45d2c91d033,structured,5,1,423.6,423.57,True,1.0,inferred_single_person_meal,missing,True
base:recipe:burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:0c63b84aa327cae0,structured,5,1,436.8,436.82,True,1.0,inferred_single_person_meal,missing,True
base:recipe:burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:5cf340c6252a6150,structured,5,1,463.3,463.32,True,1.0,inferred_single_person_meal,missing,True
base:recipe:burger-di-tacchino-con-pane-e-zucca-al-forno,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:f186780fe60e1d82,structured,5,1,511.9,511.91,True,1.0,inferred_single_person_meal,missing,True
base:recipe:colazione-leggera-con-latte-e-fette-classiche,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:877ea8791ddbb83e,structured,4,1,285.4,285.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:colazione-leggera-con-latte-e-fette-classiche,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:8fd04a5b7ddd497f,structured,4,1,274.7,274.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:colazione-leggera-con-latte-e-fette-classiche,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:c499e5cad0f67ae9,structured,4,1,292.7,292.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:colazione-leggera-con-latte-e-fette-classiche,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f0b9a32bfc5404fc,structured,4,2,275.9,275.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:colazione-leggera-con-latte-e-fette-classiche,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f712e5d2a6856be0,structured,4,1,269.9,269.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-patate-e-carciofi,base:recipe-version:coniglio-con-patate-e-carciofi:8cbb68c4fa4b5823,structured,5,1,434.7,434.67,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-patate-e-pomodori,base:recipe-version:coniglio-con-patate-e-pomodori:1a88a8e3425ae336,structured,4,1,440.5,440.48,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-patate-e-spinaci,base:recipe-version:coniglio-con-patate-e-spinaci:b4d852f99e5bbb06,structured,4,1,449.5,449.48,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-riso-basmati-e-bietole,base:recipe-version:coniglio-con-riso-basmati-e-bietole:ec8c162e6190703b,structured,4,1,468.7,468.68,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-riso-basmati-e-fagiolini,base:recipe-version:coniglio-con-riso-basmati-e-fagiolini:81bbf1d5eec9bc15,structured,4,1,481.4,481.44,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-riso-basmati-e-finocchi,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:1a87ad025ec873c5,structured,6,1,687.4,687.38,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-riso-basmati-e-finocchi,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:de5a0b4b500d43f8,structured,4,1,472.1,472.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:coniglio-con-riso-basmati-e-finocchi,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,structured,4,1,481.0,480.98,True,1.0,inferred_single_person_meal,missing,True
base:recipe:couscous-marocchino-delicato-con-tacchino-e-bietole,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-bietole:3a2ec05d0d9af8aa,structured,6,1,487.7,487.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:couscous-marocchino-delicato-con-tacchino-e-fagiolini,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-fagiolini:b9e6f822041b2859,structured,5,1,433.0,433.02,True,1.0,inferred_single_person_meal,missing,True
base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:6d8188dddd57a997,structured,5,1,452.7,452.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:85ef7b0c5484e314,structured,7,1,701.5,701.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:couscous-marocchino-delicato-con-tacchino-e-finocchi,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:cbfe17996f981092,structured,5,1,429.0,429.02,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:133b905f93d6d0c1,structured,3,1,242.9,242.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:27b122baaf5f3d79,structured,3,1,235.7,235.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:336656d51106c925,structured,3,1,210.2,210.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:62d7d1325ddb969b,structured,3,3,209.3,209.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:6ff9c9079046b69c,structured,3,2,205.0,205.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:7d93544d29ef114f,structured,3,1,203.7,203.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:9973a6bb5cb9312b,structured,3,1,224.9,224.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,structured,3,1,197.2,197.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-classici-con-hummus-delicato,base:recipe-version:crackers-classici-con-hummus-delicato:fd196d9e4a5800f4,structured,3,1,220.1,220.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-e-primosale,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,structured,2,15,180.5,180.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:crackers-e-ricotta,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,structured,2,18,151.7,151.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:16463afa0025f2ef,structured,4,1,479.8,479.75,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:41c950342124a6d3,structured,4,1,466.5,466.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:9e903e082139d116,structured,5,1,784.2,784.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:9ee8c4898a936dd8,structured,4,1,455.5,455.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-funghi:c88c51692837e5bb,structured,4,1,429.0,429.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane:3d7b823f7090000a,structured,4,1,449.5,449.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-melanzane:a514d8f6de6fb815,structured,4,1,513.0,513.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:20bf020503f4e943,structured,5,1,433.1,433.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:393bc1b280608ee6,structured,7,1,684.1,684.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:8fa930e9e54b7ea8,structured,5,1,433.1,433.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:curry-bianco-molto-delicato-di-pollo-e-zucca,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:be2bab570860f955,structured,5,1,435.3,435.32,True,1.0,inferred_single_person_meal,missing,True
base:recipe:feta-cetriolo-e-crackers,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,structured,3,16,156.0,156.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:75f139bf87c19722,structured,5,1,419.4,419.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:88f39a230fcdda9a,structured,5,1,409.4,409.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:8f247890d0e8d841,structured,5,3,434.7,434.72,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:a333b090d4f540a0,structured,5,2,433.4,433.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:c2dfe4341a238749,structured,5,1,439.9,439.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:d6ff47abc7cc8b71,structured,5,1,373.2,373.22,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fette-biscottate-con-robiola-e-miele,base:recipe-version:fette-biscottate-con-robiola-e-miele:e5620444833a4f0c,structured,5,1,398.9,398.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-pane-bianco-e-broccoli,base:recipe-version:filetto-di-maiale-con-pane-bianco-e-broccoli:085065b02b42a0c9,structured,4,1,462.2,462.17,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-patate-e-spinaci,base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,structured,4,1,458.6,458.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-carote,base:recipe-version:filetto-di-maiale-con-polenta-e-carote:3f572d4b16625494,structured,6,1,753.6,753.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-carote,base:recipe-version:filetto-di-maiale-con-polenta-e-carote:49866ab66aa3e8ee,structured,4,1,474.7,474.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-sedano-rapa,base:recipe-version:filetto-di-maiale-con-polenta-e-sedano-rapa:b34379c49eaacc97,structured,4,1,472.8,472.78,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-zucca,base:recipe-version:filetto-di-maiale-con-polenta-e-zucca:173114f52e739b82,structured,4,1,438.9,438.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-zucchine,base:recipe-version:filetto-di-maiale-con-polenta-e-zucchine:708b97fb0ebfd06a,structured,6,1,678.6,678.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:filetto-di-maiale-con-polenta-e-zucchine,base:recipe-version:filetto-di-maiale-con-polenta-e-zucchine:c5bf398c2a3ca85b,structured,4,1,440.4,440.38,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:0895154d73403015,structured,2,1,178.0,178.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:4b2027417f853da3,structured,2,1,147.3,147.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:706857739cb5f5e7,structured,2,1,185.2,185.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:835c9d8822c9080c,structured,2,1,146.0,146.0,True,1.0,inferred_single_person_meal,missing,True
